Piece ID,CBM per Piece,Grade,Last Movement,Length (mm),Lots,Material,Material Status,Material Type,Net Movement,Original Qty,Rack,Remaining Qty,Thickness (mm),Transactions,Unit,Width (mm)
WH-PRS2-042,0.002,B Grade,🔴 Adjustment,850,WH-0507-001 20Thick (https://app.notion.com/p/WH-0507-001-20Thick-3b3587ac8c78801d8ecffac6b6e40b3d?pvs=21),20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,🌲 Raw Material,0,1,,1,24,TRS/WH/050726/001 (https://app.notion.com/p/TRS-WH-050726-001-3b3587ac8c7880b19b8ffb4155174636?pvs=21),,80
WH-PRS2-043,0.007,B Grade,🔴 Adjustment,2500,WH-0507-001 20Thick (https://app.notion.com/p/WH-0507-001-20Thick-3b3587ac8c78801d8ecffac6b6e40b3d?pvs=21),20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,🌲 Raw Material,0,1,,1,23,TRS/WH/050726/001 (https://app.notion.com/p/TRS-WH-050726-001-3b3587ac8c7880b19b8ffb4155174636?pvs=21),,120
WH-PRS2-044,0.002,B Grade,🔴 Adjustment,1000,WH-0507-001 20Thick (https://app.notion.com/p/WH-0507-001-20Thick-3b3587ac8c78801d8ecffac6b6e40b3d?pvs=21),20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,🌲 Raw Material,0,1,,1,24,TRS/WH/050726/001 (https://app.notion.com/p/TRS-WH-050726-001-3b3587ac8c7880b19b8ffb4155174636?pvs=21),,80
WH-PRS2-045,0.003,B Grade,🔴 Adjustment,1850,WH-0507-001 20Thick (https://app.notion.com/p/WH-0507-001-20Thick-3b3587ac8c78801d8ecffac6b6e40b3d?pvs=21),20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,🌲 Raw Material,0,1,,1,22,TRS/WH/050726/001 (https://app.notion.com/p/TRS-WH-050726-001-3b3587ac8c7880b19b8ffb4155174636?pvs=21),,80
WH-PRS2-046,0.002,B Grade,🔴 Adjustment,1600,WH-0507-001 20Thick (https://app.notion.com/p/WH-0507-001-20Thick-3b3587ac8c78801d8ecffac6b6e40b3d?pvs=21),20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,🌲 Raw Material,0,1,,1,20,TRS/WH/050726/001 (https://app.notion.com/p/TRS-WH-050726-001-3b3587ac8c7880b19b8ffb4155174636?pvs=21),,65
WH-PRS3-002,0.003,B Grade,,1400,WH-0507-001 30Thick (https://app.notion.com/p/WH-0507-001-30Thick-3b3587ac8c7880f19ab7d6efcd7db144?pvs=21),30Thick Roughsawn (https://app.notion.com/p/30Thick-Roughsawn-3b3587ac8c7880629c0bc2cbeea8ccd4?pvs=21),🟢 Available,🌲 Raw Material,0,1,,1,30,,PCS,65
WH-PRS3-003,0.002,B Grade,,1600,WH-0507-001 30Thick (https://app.notion.com/p/WH-0507-001-30Thick-3b3587ac8c7880f19ab7d6efcd7db144?pvs=21),30Thick Roughsawn (https://app.notion.com/p/30Thick-Roughsawn-3b3587ac8c7880629c0bc2cbeea8ccd4?pvs=21),🟢 Available,🌲 Raw Material,0,1,,1,30,,PCS,40
WH-PRS4-011,0.004,B Grade,,850,WH-0507-001 40Thick (https://app.notion.com/p/WH-0507-001-40Thick-3b3587ac8c78806eb7cec1c836e1eda6?pvs=21),40Thick Roughsawn (https://app.notion.com/p/40Thick-Roughsawn-3b3587ac8c7880c49ad5dceacf826725?pvs=21),🟢 Available,🌲 Raw Material,0,1,,1,41,,PCS,120
WH-PRS2-047,0.004,B Grade,🔴 Adjustment,900,WH-0507-001 20Thick (https://app.notion.com/p/WH-0507-001-20Thick-3b3587ac8c78801d8ecffac6b6e40b3d?pvs=21),20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,🌲 Raw Material,0,1,,1,28,TRS/WH/050726/001 (https://app.notion.com/p/TRS-WH-050726-001-3b3587ac8c7880b19b8ffb4155174636?pvs=21),,175
WH-PRS2-048,0.003,B Grade,🔴 Adjustment,800,WH-0507-001 20Thick (https://app.notion.com/p/WH-0507-001-20Thick-3b3587ac8c78801d8ecffac6b6e40b3d?pvs=21),20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,🌲 Raw Material,0,1,,1,23,TRS/WH/050726/001 (https://app.notion.com/p/TRS-WH-050726-001-3b3587ac8c7880b19b8ffb4155174636?pvs=21),,155
WH-PRS2-049,0.003,B Grade,🔴 Adjustment,800,WH-0507-001 20Thick (https://app.notion.com/p/WH-0507-001-20Thick-3b3587ac8c78801d8ecffac6b6e40b3d?pvs=21),20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,🌲 Raw Material,0,1,,1,24,TRS/WH/050726/001 (https://app.notion.com/p/TRS-WH-050726-001-3b3587ac8c7880b19b8ffb4155174636?pvs=21),,145
WH-PRS2-050,0.004,B Grade,🔴 Adjustment,1000,WH-0507-001 20Thick (https://app.notion.com/p/WH-0507-001-20Thick-3b3587ac8c78801d8ecffac6b6e40b3d?pvs=21),20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,🌲 Raw Material,0,1,,1,25,TRS/WH/050726/001 (https://app.notion.com/p/TRS-WH-050726-001-3b3587ac8c7880b19b8ffb4155174636?pvs=21),,140
WH-PRS2-051,0.004,B Grade,🔴 Adjustment,1150,WH-0507-001 20Thick (https://app.notion.com/p/WH-0507-001-20Thick-3b3587ac8c78801d8ecffac6b6e40b3d?pvs=21),20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,🌲 Raw Material,0,1,,1,23,TRS/WH/050726/001 (https://app.notion.com/p/TRS-WH-050726-001-3b3587ac8c7880b19b8ffb4155174636?pvs=21),,150
WH-PRS2-052,0.003,B Grade,🔴 Adjustment,800,WH-0507-001 20Thick (https://app.notion.com/p/WH-0507-001-20Thick-3b3587ac8c78801d8ecffac6b6e40b3d?pvs=21),20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,🌲 Raw Material,0,1,,1,23,TRS/WH/050726/001 (https://app.notion.com/p/TRS-WH-050726-001-3b3587ac8c7880b19b8ffb4155174636?pvs=21),,155
WH-PRS2-053,0.004,B Grade,🔴 Adjustment,1000,WH-0507-001 20Thick (https://app.notion.com/p/WH-0507-001-20Thick-3b3587ac8c78801d8ecffac6b6e40b3d?pvs=21),20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,🌲 Raw Material,0,1,,1,23,TRS/WH/050726/001 (https://app.notion.com/p/TRS-WH-050726-001-3b3587ac8c7880b19b8ffb4155174636?pvs=21),,160
WH-PRS2-054,0.003,B Grade,🔴 Adjustment,950,WH-0507-001 20Thick (https://app.notion.com/p/WH-0507-001-20Thick-3b3587ac8c78801d8ecffac6b6e40b3d?pvs=21),20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,🌲 Raw Material,0,1,,1,23,TRS/WH/050726/001 (https://app.notion.com/p/TRS-WH-050726-001-3b3587ac8c7880b19b8ffb4155174636?pvs=21),,150
WH-PRS2-055,0.004,B Grade,🔴 Adjustment,1100,WH-0507-001 20Thick (https://app.notion.com/p/WH-0507-001-20Thick-3b3587ac8c78801d8ecffac6b6e40b3d?pvs=21),20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,🌲 Raw Material,0,1,,1,24,TRS/WH/050726/001 (https://app.notion.com/p/TRS-WH-050726-001-3b3587ac8c7880b19b8ffb4155174636?pvs=21),,150
RL-PML6-001,0.002,B Grade,,1650,RL-1008-001 60Thick (https://app.notion.com/p/RL-1008-001-60Thick-3b8587ac8c78801da8aafe86adc7b185?pvs=21),17X60W B Moulded RL (https://app.notion.com/p/17X60W-B-Moulded-RL-3b8587ac8c7880de926eed60da880134?pvs=21),🟢 Available,🪵 Semi Finished,0,1,,1,17,,PCS,60
RL-PML7-001,0.005,B Grade,,3050,RL-1008-001 70Thick (https://app.notion.com/p/RL-1008-001-70Thick-3b8587ac8c78804c940de3f90a9def51?pvs=21),20X70W B Moulded RL (https://app.notion.com/p/20X70W-B-Moulded-RL-3b8587ac8c788063b9bff09ee96d2457?pvs=21),🟢 Available,🪵 Semi Finished,0,1,,1,20,,PCS,75
RL-PML6-002,0.005,B Grade,,1500,RL-1008-001 60Thick (https://app.notion.com/p/RL-1008-001-60Thick-3b8587ac8c78801da8aafe86adc7b185?pvs=21),17X60W B Moulded RL (https://app.notion.com/p/17X60W-B-Moulded-RL-3b8587ac8c7880de926eed60da880134?pvs=21),🟢 Available,🪵 Semi Finished,0,3,,3,17,,PCS,60
RL-PML6-003,0.003,B Grade,,1300,RL-1008-001 60Thick (https://app.notion.com/p/RL-1008-001-60Thick-3b8587ac8c78801da8aafe86adc7b185?pvs=21),17X60W B Moulded RL (https://app.notion.com/p/17X60W-B-Moulded-RL-3b8587ac8c7880de926eed60da880134?pvs=21),🟢 Available,🪵 Semi Finished,0,2,,2,17,,PCS,60
RL-PML6-004,0.011,B Grade,,1600,RL-1008-001 60Thick (https://app.notion.com/p/RL-1008-001-60Thick-3b8587ac8c78801da8aafe86adc7b185?pvs=21),17X60W B Moulded RL (https://app.notion.com/p/17X60W-B-Moulded-RL-3b8587ac8c7880de926eed60da880134?pvs=21),🟢 Available,🪵 Semi Finished,0,7,,7,17,,PCS,60
RL-PML6-005,0.003,B Grade,,3050,RL-1008-001 60Thick (https://app.notion.com/p/RL-1008-001-60Thick-3b8587ac8c78801da8aafe86adc7b185?pvs=21),17X60W B Moulded RL (https://app.notion.com/p/17X60W-B-Moulded-RL-3b8587ac8c7880de926eed60da880134?pvs=21),🟢 Available,🪵 Semi Finished,0,1,,1,17,,PCS,60
RL-PML6-006,0.005,B Grade,,1550,RL-1008-001 60Thick (https://app.notion.com/p/RL-1008-001-60Thick-3b8587ac8c78801da8aafe86adc7b185?pvs=21),17X60W B Moulded RL (https://app.notion.com/p/17X60W-B-Moulded-RL-3b8587ac8c7880de926eed60da880134?pvs=21),🟢 Available,🪵 Semi Finished,0,3,,3,17,,PCS,60
RL-PML6-007,0.009,B Grade,,2200,RL-1008-001 60Thick (https://app.notion.com/p/RL-1008-001-60Thick-3b8587ac8c78801da8aafe86adc7b185?pvs=21),17X60W B Moulded RL (https://app.notion.com/p/17X60W-B-Moulded-RL-3b8587ac8c7880de926eed60da880134?pvs=21),🟢 Available,🪵 Semi Finished,0,4,,4,17,,PCS,60
RL-PML6-008,0.013,B Grade,,2600,RL-1008-001 60Thick (https://app.notion.com/p/RL-1008-001-60Thick-3b8587ac8c78801da8aafe86adc7b185?pvs=21),17X60W B Moulded RL (https://app.notion.com/p/17X60W-B-Moulded-RL-3b8587ac8c7880de926eed60da880134?pvs=21),🟢 Available,🪵 Semi Finished,0,5,,5,17,,PCS,60
RL-PML6-009,0.012,B Grade,,2900,RL-1008-001 60Thick (https://app.notion.com/p/RL-1008-001-60Thick-3b8587ac8c78801da8aafe86adc7b185?pvs=21),17X60W B Moulded RL (https://app.notion.com/p/17X60W-B-Moulded-RL-3b8587ac8c7880de926eed60da880134?pvs=21),🟢 Available,🪵 Semi Finished,0,4,,4,17,,PCS,60
RL-PML6-010,0.002,B Grade,,2400,RL-1008-001 60Thick (https://app.notion.com/p/RL-1008-001-60Thick-3b8587ac8c78801da8aafe86adc7b185?pvs=21),17X60W B Moulded RL (https://app.notion.com/p/17X60W-B-Moulded-RL-3b8587ac8c7880de926eed60da880134?pvs=21),🟢 Available,🪵 Semi Finished,0,1,,1,17,,PCS,60
RL-PML6-011,0.002,B Grade,,1800,RL-1008-001 60Thick (https://app.notion.com/p/RL-1008-001-60Thick-3b8587ac8c78801da8aafe86adc7b185?pvs=21),17X60W B Moulded RL (https://app.notion.com/p/17X60W-B-Moulded-RL-3b8587ac8c7880de926eed60da880134?pvs=21),🟢 Available,🪵 Semi Finished,0,1,,1,17,,PCS,60
RL-PML6-012,0.016,B Grade,,3200,RL-1008-001 60Thick (https://app.notion.com/p/RL-1008-001-60Thick-3b8587ac8c78801da8aafe86adc7b185?pvs=21),17X60W B Moulded RL (https://app.notion.com/p/17X60W-B-Moulded-RL-3b8587ac8c7880de926eed60da880134?pvs=21),🟢 Available,🪵 Semi Finished,0,5,,5,17,,PCS,60
RL-PML6-013,0.005,B Grade,,2250,RL-1008-001 60Thick (https://app.notion.com/p/RL-1008-001-60Thick-3b8587ac8c78801da8aafe86adc7b185?pvs=21),17X60W B Moulded RL (https://app.notion.com/p/17X60W-B-Moulded-RL-3b8587ac8c7880de926eed60da880134?pvs=21),🟢 Available,🪵 Semi Finished,0,2,,2,17,,PCS,60
RL-PML6-014,0.023,B Grade,,3250,RL-1008-001 60Thick (https://app.notion.com/p/RL-1008-001-60Thick-3b8587ac8c78801da8aafe86adc7b185?pvs=21),17X60W B Moulded RL (https://app.notion.com/p/17X60W-B-Moulded-RL-3b8587ac8c7880de926eed60da880134?pvs=21),🟢 Available,🪵 Semi Finished,0,7,,7,17,,PCS,60
RL-PML6-015,0.010,B Grade,,1900,RL-1008-001 60Thick (https://app.notion.com/p/RL-1008-001-60Thick-3b8587ac8c78801da8aafe86adc7b185?pvs=21),17X60W B Moulded RL (https://app.notion.com/p/17X60W-B-Moulded-RL-3b8587ac8c7880de926eed60da880134?pvs=21),🟢 Available,🪵 Semi Finished,0,5,,5,17,,PCS,60
RL-PML6-016,0.001,B Grade,,550,RL-1008-001 60Thick (https://app.notion.com/p/RL-1008-001-60Thick-3b8587ac8c78801da8aafe86adc7b185?pvs=21),17X60W B Moulded RL (https://app.notion.com/p/17X60W-B-Moulded-RL-3b8587ac8c7880de926eed60da880134?pvs=21),🟢 Available,🪵 Semi Finished,0,1,,1,17,,PCS,60
RL-PML6-017,0.003,B Grade,,1450,RL-1008-001 60Thick (https://app.notion.com/p/RL-1008-001-60Thick-3b8587ac8c78801da8aafe86adc7b185?pvs=21),17X60W B Moulded RL (https://app.notion.com/p/17X60W-B-Moulded-RL-3b8587ac8c7880de926eed60da880134?pvs=21),🟢 Available,🪵 Semi Finished,0,2,,2,17,,PCS,60
RL-PML6-018,0.006,B Grade,,2850,RL-1008-001 60Thick (https://app.notion.com/p/RL-1008-001-60Thick-3b8587ac8c78801da8aafe86adc7b185?pvs=21),17X60W B Moulded RL (https://app.notion.com/p/17X60W-B-Moulded-RL-3b8587ac8c7880de926eed60da880134?pvs=21),🟢 Available,🪵 Semi Finished,0,2,,2,17,,PCS,60
RL-PML6-019,0.001,B Grade,,850,RL-1008-001 60Thick (https://app.notion.com/p/RL-1008-001-60Thick-3b8587ac8c78801da8aafe86adc7b185?pvs=21),17X60W B Moulded RL (https://app.notion.com/p/17X60W-B-Moulded-RL-3b8587ac8c7880de926eed60da880134?pvs=21),🟢 Available,🪵 Semi Finished,0,1,,1,17,,PCS,60
RL-PML6-020,0.010,B Grade,,2500,RL-1008-001 60Thick (https://app.notion.com/p/RL-1008-001-60Thick-3b8587ac8c78801da8aafe86adc7b185?pvs=21),17X60W B Moulded RL (https://app.notion.com/p/17X60W-B-Moulded-RL-3b8587ac8c7880de926eed60da880134?pvs=21),🟢 Available,🪵 Semi Finished,0,4,,4,17,,PCS,60
RL-PML6-021,0.002,B Grade,,900,RL-1008-001 60Thick (https://app.notion.com/p/RL-1008-001-60Thick-3b8587ac8c78801da8aafe86adc7b185?pvs=21),17X60W B Moulded RL (https://app.notion.com/p/17X60W-B-Moulded-RL-3b8587ac8c7880de926eed60da880134?pvs=21),🟢 Available,🪵 Semi Finished,0,2,,2,17,,PCS,60
RL-PML6-022,0.003,B Grade,,2750,RL-1008-001 60Thick (https://app.notion.com/p/RL-1008-001-60Thick-3b8587ac8c78801da8aafe86adc7b185?pvs=21),17X60W B Moulded RL (https://app.notion.com/p/17X60W-B-Moulded-RL-3b8587ac8c7880de926eed60da880134?pvs=21),🟢 Available,🪵 Semi Finished,0,1,,1,17,,PCS,60
RL-PML6-023,0.003,B Grade,,3000,RL-1008-001 60Thick (https://app.notion.com/p/RL-1008-001-60Thick-3b8587ac8c78801da8aafe86adc7b185?pvs=21),17X60W B Moulded RL (https://app.notion.com/p/17X60W-B-Moulded-RL-3b8587ac8c7880de926eed60da880134?pvs=21),🟢 Available,🪵 Semi Finished,0,1,,1,17,,PCS,60
RL-PML6-024,0.002,B Grade,,2350,RL-1008-001 60Thick (https://app.notion.com/p/RL-1008-001-60Thick-3b8587ac8c78801da8aafe86adc7b185?pvs=21),17X60W B Moulded RL (https://app.notion.com/p/17X60W-B-Moulded-RL-3b8587ac8c7880de926eed60da880134?pvs=21),🟢 Available,🪵 Semi Finished,0,1,,1,17,,PCS,60
RL-PML6-025,0.004,B Grade,,2000,RL-1008-001 60Thick (https://app.notion.com/p/RL-1008-001-60Thick-3b8587ac8c78801da8aafe86adc7b185?pvs=21),17X60W B Moulded RL (https://app.notion.com/p/17X60W-B-Moulded-RL-3b8587ac8c7880de926eed60da880134?pvs=21),🟢 Available,🪵 Semi Finished,0,2,,2,17,,PCS,60
RL-PML6-026,0.001,B Grade,,1150,RL-1008-001 60Thick (https://app.notion.com/p/RL-1008-001-60Thick-3b8587ac8c78801da8aafe86adc7b185?pvs=21),17X60W B Moulded RL (https://app.notion.com/p/17X60W-B-Moulded-RL-3b8587ac8c7880de926eed60da880134?pvs=21),🟢 Available,🪵 Semi Finished,0,1,,1,17,,PCS,60
RL-PML6-027,0.002,B Grade,,1100,RL-1008-001 60Thick (https://app.notion.com/p/RL-1008-001-60Thick-3b8587ac8c78801da8aafe86adc7b185?pvs=21),17X60W B Moulded RL (https://app.notion.com/p/17X60W-B-Moulded-RL-3b8587ac8c7880de926eed60da880134?pvs=21),🟢 Available,🪵 Semi Finished,0,2,,2,17,,PCS,60
RL-PML6-028,0.001,B Grade,,1400,RL-1008-001 60Thick (https://app.notion.com/p/RL-1008-001-60Thick-3b8587ac8c78801da8aafe86adc7b185?pvs=21),17X60W B Moulded RL (https://app.notion.com/p/17X60W-B-Moulded-RL-3b8587ac8c7880de926eed60da880134?pvs=21),🟢 Available,🪵 Semi Finished,0,1,,1,17,,PCS,60
RL-PML6-029,0.012,B Grade,,1950,RL-1008-001 60Thick (https://app.notion.com/p/RL-1008-001-60Thick-3b8587ac8c78801da8aafe86adc7b185?pvs=21),17X60W B Moulded RL (https://app.notion.com/p/17X60W-B-Moulded-RL-3b8587ac8c7880de926eed60da880134?pvs=21),🟢 Available,🪵 Semi Finished,0,6,,6,17,,PCS,60
RL-PML6-030,0.002,B Grade,,1750,RL-1008-001 60Thick (https://app.notion.com/p/RL-1008-001-60Thick-3b8587ac8c78801da8aafe86adc7b185?pvs=21),17X60W B Moulded RL (https://app.notion.com/p/17X60W-B-Moulded-RL-3b8587ac8c7880de926eed60da880134?pvs=21),🟢 Available,🪵 Semi Finished,0,1,,1,17,,PCS,60
RL-PML6-031,0.001,B Grade,,1000,RL-1008-001 60Thick (https://app.notion.com/p/RL-1008-001-60Thick-3b8587ac8c78801da8aafe86adc7b185?pvs=21),17X60W B Moulded RL (https://app.notion.com/p/17X60W-B-Moulded-RL-3b8587ac8c7880de926eed60da880134?pvs=21),🟢 Available,🪵 Semi Finished,0,1,,1,17,,PCS,60
RL-PML7-002,0.020,B Grade,,1650,RL-1008-001 70Thick (https://app.notion.com/p/RL-1008-001-70Thick-3b8587ac8c78804c940de3f90a9def51?pvs=21),20X70W B Moulded RL (https://app.notion.com/p/20X70W-B-Moulded-RL-3b8587ac8c788063b9bff09ee96d2457?pvs=21),🟢 Available,🪵 Semi Finished,0,8,,8,20,,PCS,75
RL-PML7-003,0.015,B Grade,,1400,RL-1008-001 70Thick (https://app.notion.com/p/RL-1008-001-70Thick-3b8587ac8c78804c940de3f90a9def51?pvs=21),20X70W B Moulded RL (https://app.notion.com/p/20X70W-B-Moulded-RL-3b8587ac8c788063b9bff09ee96d2457?pvs=21),🟢 Available,🪵 Semi Finished,0,7,,7,20,,PCS,75
RL-PML7-004,0.009,B Grade,,1900,RL-1008-001 70Thick (https://app.notion.com/p/RL-1008-001-70Thick-3b8587ac8c78804c940de3f90a9def51?pvs=21),20X70W B Moulded RL (https://app.notion.com/p/20X70W-B-Moulded-RL-3b8587ac8c788063b9bff09ee96d2457?pvs=21),🟢 Available,🪵 Semi Finished,0,3,,3,20,,PCS,75
RL-PML7-005,0.016,B Grade,,1500,RL-1008-001 70Thick (https://app.notion.com/p/RL-1008-001-70Thick-3b8587ac8c78804c940de3f90a9def51?pvs=21),20X70W B Moulded RL (https://app.notion.com/p/20X70W-B-Moulded-RL-3b8587ac8c788063b9bff09ee96d2457?pvs=21),🟢 Available,🪵 Semi Finished,0,7,,7,20,,PCS,75
RL-PML7-006,0.016,B Grade,,1300,RL-1008-001 70Thick (https://app.notion.com/p/RL-1008-001-70Thick-3b8587ac8c78804c940de3f90a9def51?pvs=21),20X70W B Moulded RL (https://app.notion.com/p/20X70W-B-Moulded-RL-3b8587ac8c788063b9bff09ee96d2457?pvs=21),🟢 Available,🪵 Semi Finished,0,8,,8,20,,PCS,75
RL-PML7-007,0.012,B Grade,,1600,RL-1008-001 70Thick (https://app.notion.com/p/RL-1008-001-70Thick-3b8587ac8c78804c940de3f90a9def51?pvs=21),20X70W B Moulded RL (https://app.notion.com/p/20X70W-B-Moulded-RL-3b8587ac8c788063b9bff09ee96d2457?pvs=21),🟢 Available,🪵 Semi Finished,0,5,,5,20,,PCS,75
RL-PML7-008,0.010,B Grade,,1700,RL-1008-001 70Thick (https://app.notion.com/p/RL-1008-001-70Thick-3b8587ac8c78804c940de3f90a9def51?pvs=21),20X70W B Moulded RL (https://app.notion.com/p/20X70W-B-Moulded-RL-3b8587ac8c788063b9bff09ee96d2457?pvs=21),🟢 Available,🪵 Semi Finished,0,4,,4,20,,PCS,75
RL-PML7-009,0.012,B Grade,,2000,RL-1008-001 70Thick (https://app.notion.com/p/RL-1008-001-70Thick-3b8587ac8c78804c940de3f90a9def51?pvs=21),20X70W B Moulded RL (https://app.notion.com/p/20X70W-B-Moulded-RL-3b8587ac8c788063b9bff09ee96d2457?pvs=21),🟢 Available,🪵 Semi Finished,0,4,,4,20,,PCS,75
RL-PML7-010,0.003,B Grade,,1100,RL-1008-001 70Thick (https://app.notion.com/p/RL-1008-001-70Thick-3b8587ac8c78804c940de3f90a9def51?pvs=21),20X70W B Moulded RL (https://app.notion.com/p/20X70W-B-Moulded-RL-3b8587ac8c788063b9bff09ee96d2457?pvs=21),🟢 Available,🪵 Semi Finished,0,2,,2,20,,PCS,75
RL-PML7-011,0.006,B Grade,,1000,RL-1008-001 70Thick (https://app.notion.com/p/RL-1008-001-70Thick-3b8587ac8c78804c940de3f90a9def51?pvs=21),20X70W B Moulded RL (https://app.notion.com/p/20X70W-B-Moulded-RL-3b8587ac8c788063b9bff09ee96d2457?pvs=21),🟢 Available,🪵 Semi Finished,0,4,,4,20,,PCS,75
RL-PML7-012,0.002,B Grade,,650,RL-1008-001 70Thick (https://app.notion.com/p/RL-1008-001-70Thick-3b8587ac8c78804c940de3f90a9def51?pvs=21),20X70W B Moulded RL (https://app.notion.com/p/20X70W-B-Moulded-RL-3b8587ac8c788063b9bff09ee96d2457?pvs=21),🟢 Available,🪵 Semi Finished,0,2,,2,20,,PCS,75
RL-PML7-013,0.014,B Grade,,1850,RL-1008-001 70Thick (https://app.notion.com/p/RL-1008-001-70Thick-3b8587ac8c78804c940de3f90a9def51?pvs=21),20X70W B Moulded RL (https://app.notion.com/p/20X70W-B-Moulded-RL-3b8587ac8c788063b9bff09ee96d2457?pvs=21),🟢 Available,🪵 Semi Finished,0,5,,5,20,,PCS,75
RL-PML7-014,0.004,B Grade,,1200,RL-1008-001 70Thick (https://app.notion.com/p/RL-1008-001-70Thick-3b8587ac8c78804c940de3f90a9def51?pvs=21),20X70W B Moulded RL (https://app.notion.com/p/20X70W-B-Moulded-RL-3b8587ac8c788063b9bff09ee96d2457?pvs=21),🟢 Available,🪵 Semi Finished,0,2,,2,20,,PCS,75
RL-PML7-015,0.011,B Grade,,1800,RL-1008-001 70Thick (https://app.notion.com/p/RL-1008-001-70Thick-3b8587ac8c78804c940de3f90a9def51?pvs=21),20X70W B Moulded RL (https://app.notion.com/p/20X70W-B-Moulded-RL-3b8587ac8c788063b9bff09ee96d2457?pvs=21),🟢 Available,🪵 Semi Finished,0,4,,4,20,,PCS,75
" RL-PML7-016",0.004,B Grade,,1350,RL-1008-001 70Thick (https://app.notion.com/p/RL-1008-001-70Thick-3b8587ac8c78804c940de3f90a9def51?pvs=21),20X70W B Moulded RL (https://app.notion.com/p/20X70W-B-Moulded-RL-3b8587ac8c788063b9bff09ee96d2457?pvs=21),🟢 Available,🪵 Semi Finished,0,2,,2,20,,PCS,75
RL-PML7-017,0.007,B Grade,,900,RL-1008-001 70Thick (https://app.notion.com/p/RL-1008-001-70Thick-3b8587ac8c78804c940de3f90a9def51?pvs=21),20X70W B Moulded RL (https://app.notion.com/p/20X70W-B-Moulded-RL-3b8587ac8c788063b9bff09ee96d2457?pvs=21),🟢 Available,🪵 Semi Finished,0,5,,5,20,,PCS,75
RL-PML7-018,0.003,B Grade,,2100,RL-1008-001 70Thick (https://app.notion.com/p/RL-1008-001-70Thick-3b8587ac8c78804c940de3f90a9def51?pvs=21),20X70W B Moulded RL (https://app.notion.com/p/20X70W-B-Moulded-RL-3b8587ac8c788063b9bff09ee96d2457?pvs=21),🟢 Available,🪵 Semi Finished,0,1,,1,20,,PCS,75
RL-PML7-019,0.009,B Grade,,1950,RL-1008-001 70Thick (https://app.notion.com/p/RL-1008-001-70Thick-3b8587ac8c78804c940de3f90a9def51?pvs=21),20X70W B Moulded RL (https://app.notion.com/p/20X70W-B-Moulded-RL-3b8587ac8c788063b9bff09ee96d2457?pvs=21),🟢 Available,🪵 Semi Finished,0,3,,3,20,,PCS,75
RL-PML7-020,0.008,B Grade,,1750,RL-1008-001 70Thick (https://app.notion.com/p/RL-1008-001-70Thick-3b8587ac8c78804c940de3f90a9def51?pvs=21),20X70W B Moulded RL (https://app.notion.com/p/20X70W-B-Moulded-RL-3b8587ac8c788063b9bff09ee96d2457?pvs=21),🟢 Available,🪵 Semi Finished,0,3,,3,20,,PCS,75
RL-PML7-021,0.006,B Grade,,800,RL-1008-001 70Thick (https://app.notion.com/p/RL-1008-001-70Thick-3b8587ac8c78804c940de3f90a9def51?pvs=21),20X70W B Moulded RL (https://app.notion.com/p/20X70W-B-Moulded-RL-3b8587ac8c788063b9bff09ee96d2457?pvs=21),🟢 Available,🪵 Semi Finished,0,5,,5,20,,PCS,75
RL-PML7-022,0.006,B Grade,,950,RL-1008-001 70Thick (https://app.notion.com/p/RL-1008-001-70Thick-3b8587ac8c78804c940de3f90a9def51?pvs=21),20X70W B Moulded RL (https://app.notion.com/p/20X70W-B-Moulded-RL-3b8587ac8c788063b9bff09ee96d2457?pvs=21),🟢 Available,🪵 Semi Finished,0,4,,4,20,,PCS,75
